Standard Commons Logging discovery in action with spring-jcl: please remove commons-logging.jar from classpath in order to avoid potential conflicts

  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
2025-11-03T19:35:42.626+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
2025-11-03T19:35:42.626+08:00  INFO 50248 --- [pet-service] [nio-8080-exec-2] c.e.petweb.controller.UsersController    : 获取用户领养记录: userId=233, currentPage=1, pageSize=5
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1d36f6ba] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:42.632+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT COUNT(*) AS total FROM adoptions a JOIN pets p ON a.pid = p.pid JOIN shelters s ON p.shelter_id = s.sid WHERE a.uid = ?
==> Parameters: 233(Integer)
<==    Columns: total
<==        Row: 3
<==      Total: 1
==>  Preparing: SELECT a.aid AS aid, p.pid AS pid, a.adopt_date AS adoptionDate, p.name AS name, p.species AS species, -- 添加物种字段映射 p.breed AS breed, p.age AS age, p.gender AS gender, p.img_url AS image, s.sid AS sid, s.name AS sname, s.location AS location, CASE WHEN p.status = 'FOSTERING' THEN 1 ELSE 0 END AS isFostering, p.status AS petStatus FROM adoptions a JOIN pets p ON a.pid = p.pid JOIN shelters s ON p.shelter_id = s.sid WHERE a.uid = ? ORDER BY a.adopt_date DESC LIMIT ?
==> Parameters: 233(Integer), 5(Long)
<==    Columns: aid, pid, adoptionDate, name, species, breed, age, gender, image, sid, sname, location, isFostering, petStatus
<==        Row: 297, 508, 2025-11-03 19:08:28, 毛毛, 仓鼠, 奶茶, 5, 母, null, 33, 爱心宠物收容所, 北京市朝阳区, 1, FOSTERING
<==        Row: 296, 507, 2025-11-03 18:35:27, 乐乐, 猫, 布偶, 8, 公, null, 47, 毛茸茸之家, 苏州市姑苏区, 1, FOSTERING
<==        Row: 295, 505, 2025-11-03 10:38:31, 大黄, 狗, 边牧, 10, 母, null, 34, 阳光动物救助中心, 上海市浦东新区, 0, ADOPTED
<==      Total: 3
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1d36f6ba]
2025-11-03T19:35:42.650+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:42.650+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data={records=[AdoptionsVo(aid=297, adoptionDate=2025-11-03T19:08:28,  (truncated)...]
2025-11-03T19:35:42.652+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:44.749+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing POST /pets/508/foster/end
2025-11-03T19:35:44.762+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:44.762+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured POST /pets/508/foster/end
2025-11-03T19:35:44.762+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : POST "/api/pets/508/foster/end", parameters={}
2025-11-03T19:35:44.764+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.PetsController#endPetFoster(Long)
2025-11-03T19:35:44.764+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] c.e.p.i.UserContextInterceptor           : 处理请求: /api/pets/508/foster/end
2025-11-03T19:35:44.768+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:44.768+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
2025-11-03T19:35:44.768+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
2025-11-03T19:35:44.768+08:00  INFO 50248 --- [pet-service] [nio-8080-exec-4] c.e.petweb.controller.PetsController     : 结束宠物寄养ID: 508
2025-11-03T19:35:44.780+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.jdbc.support.JdbcTransactionManager  : Creating new transaction with name [com.example.petservice.service.impl.FosterServiceImpl.endFosterByPetId]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
2025-11-03T19:35:44.783+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.jdbc.support.JdbcTransactionManager  : Acquired Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] for JDBC transaction
2025-11-03T19:35:44.787+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.jdbc.support.JdbcTransactionManager  : Switching JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] to manual commit
Creating a new SqlSession
Registering transaction synchronization for SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4]
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will be managed by Spring
==>  Preparing: SELECT pid,name,species,breed,age,gender,img_url AS imageUrl,status,shelter_id FROM pets WHERE pid=?
==> Parameters: 508(Long)
<==    Columns: pid, name, species, breed, age, gender, imageUrl, status, shelter_id
<==        Row: 508, 毛毛, 仓鼠, 奶茶, 5, 母, null, FOSTERING, 33
<==      Total: 1
Releasing transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4]
Fetched SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4] from current transaction
==>  Preparing: SELECT fid,pid,uid,start_date,end_date FROM fosters WHERE (pid = ? AND end_date IS NULL) ORDER BY start_date DESC LIMIT 1
==> Parameters: 508(Integer)
<==    Columns: fid, pid, uid, start_date, end_date
<==        Row: 296, 508, 233, 2025-11-03 19:22:36, null
<==      Total: 1
Releasing transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4]
Fetched SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4] from current transaction
==>  Preparing: UPDATE fosters SET pid=?, uid=?, start_date=?, end_date=? WHERE fid=?
==> Parameters: 508(Integer), 233(Integer), 2025-11-03T19:22:36(LocalDateTime), 2025-11-03T19:35:44.824591500(LocalDateTime), 296(Integer)
<==    Updates: 1
Releasing transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4]
Fetched SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4] from current transaction
==>  Preparing: UPDATE pets SET name=?, species=?, breed=?, age=?, gender=?, status=?, shelter_id=? WHERE pid=?
==> Parameters: 毛毛(String), 仓鼠(String), 奶茶(String), 5(Integer), 母(String), ADOPTED(String), 33(Integer), 508(Integer)
<==    Updates: 1
Releasing transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4]
Transaction synchronization committing SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4]
Transaction synchronization deregistering SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4]
Transaction synchronization closing SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3096a9b4]
2025-11-03T19:35:44.870+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.jdbc.support.JdbcTransactionManager  : Initiating transaction commit
2025-11-03T19:35:44.871+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.jdbc.support.JdbcTransactionManager  : Committing JDBC transaction on Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d]
2025-11-03T19:35:44.891+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.jdbc.support.JdbcTransactionManager  : Releasing JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] after transaction
2025-11-03T19:35:44.892+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:44.893+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data={end_date=2025-11-03T19:35:44.891539300, pet_id=508})]
2025-11-03T19:35:44.895+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:44.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /user/adoptions?current_page=1&per_page=5
2025-11-03T19:35:44.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:44.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /user/adoptions?current_page=1&per_page=5
2025-11-03T19:35:44.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : GET "/api/user/adoptions?current_page=1&per_page=5", parameters={masked}
2025-11-03T19:35:44.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.UsersController#getUserAdoptions(Integer, Integer)
2025-11-03T19:35:44.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] c.e.p.i.UserContextInterceptor           : 处理请求: /api/user/adoptions
2025-11-03T19:35:44.915+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:44.915+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
2025-11-03T19:35:44.915+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
2025-11-03T19:35:44.916+08:00  INFO 50248 --- [pet-service] [nio-8080-exec-6] c.e.petweb.controller.UsersController    : 获取用户领养记录: userId=233, currentPage=1, pageSize=5
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@147abf87] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:44.923+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT COUNT(*) AS total FROM adoptions a JOIN pets p ON a.pid = p.pid JOIN shelters s ON p.shelter_id = s.sid WHERE a.uid = ?
==> Parameters: 233(Integer)
<==    Columns: total
<==        Row: 3
<==      Total: 1
==>  Preparing: SELECT a.aid AS aid, p.pid AS pid, a.adopt_date AS adoptionDate, p.name AS name, p.species AS species, -- 添加物种字段映射 p.breed AS breed, p.age AS age, p.gender AS gender, p.img_url AS image, s.sid AS sid, s.name AS sname, s.location AS location, CASE WHEN p.status = 'FOSTERING' THEN 1 ELSE 0 END AS isFostering, p.status AS petStatus FROM adoptions a JOIN pets p ON a.pid = p.pid JOIN shelters s ON p.shelter_id = s.sid WHERE a.uid = ? ORDER BY a.adopt_date DESC LIMIT ?
==> Parameters: 233(Integer), 5(Long)
<==    Columns: aid, pid, adoptionDate, name, species, breed, age, gender, image, sid, sname, location, isFostering, petStatus
<==        Row: 297, 508, 2025-11-03 19:08:28, 毛毛, 仓鼠, 奶茶, 5, 母, null, 33, 爱心宠物收容所, 北京市朝阳区, 0, ADOPTED
<==        Row: 296, 507, 2025-11-03 18:35:27, 乐乐, 猫, 布偶, 8, 公, null, 47, 毛茸茸之家, 苏州市姑苏区, 1, FOSTERING
<==        Row: 295, 505, 2025-11-03 10:38:31, 大黄, 狗, 边牧, 10, 母, null, 34, 阳光动物救助中心, 上海市浦东新区, 0, ADOPTED
<==      Total: 3
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@147abf87]
2025-11-03T19:35:44.948+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:44.949+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data={records=[AdoptionsVo(aid=297, adoptionDate=2025-11-03T19:08:28,  (truncated)...]
2025-11-03T19:35:44.956+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:45.666+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /shelters
2025-11-03T19:35:45.666+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:45.666+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /shelters
2025-11-03T19:35:45.668+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] o.s.web.servlet.DispatcherServlet        : GET "/api/shelters", parameters={}
2025-11-03T19:35:45.668+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.ShelterController#getAllShelters()
2025-11-03T19:35:45.669+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] c.e.p.i.UserContextInterceptor           : 处理请求: /api/shelters
2025-11-03T19:35:45.673+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:45.673+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
2025-11-03T19:35:45.673+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
2025-11-03T19:35:45.674+08:00  INFO 50248 --- [pet-service] [nio-8080-exec-7] c.e.petweb.controller.ShelterController  : 获取收容所列表
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3129c280] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:45.681+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-7] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT sid,name,location,capacity FROM shelters
==> Parameters: 
<==    Columns: sid, name, location, capacity
<==        Row: 1, 爱心宠物收容所, 北京市朝阳区, 90
<==        Row: 2, 阳光动物救助中心, 上海市浦东新区, 25
<==        Row: 3, 希望之家收容所, 广州市天河区, 96
<==        Row: 4, 温馨宠物庇护所, 深圳市南山区, 73
<==        Row: 5, 天使动物救助站, 杭州市西湖区, 65
<==        Row: 6, 彩虹桥收容中心, 南京市玄武区, 96
<==        Row: 7, 毛孩子之家, 成都市锦江区, 91
<==        Row: 8, 爱宠救助基地, 武汉市武昌区, 48
<==        Row: 9, 小动物保护协会, 西安市雁塔区, 79
<==        Row: 10, 宠物救援中心, 重庆市渝中区, 91
<==        Row: 11, 流浪动物之家, 天津市和平区, 42
<==        Row: 12, 爱心庇护所, 青岛市市南区, 90
<==        Row: 13, 动物福利中心, 大连市中山区, 100
<==        Row: 14, 宠物救助站, 厦门市思明区, 30
<==        Row: 15, 毛茸茸之家, 苏州市姑苏区, 72
<==        Row: 16, 宠物避难所, 长沙市岳麓区, 25
<==        Row: 17, 爱心宠物收容所, 北京市朝阳区, 37
<==        Row: 18, 阳光动物救助中心, 上海市浦东新区, 31
<==        Row: 19, 希望之家收容所, 广州市天河区, 52
<==        Row: 20, 温馨宠物庇护所, 深圳市南山区, 73
<==        Row: 21, 天使动物救助站, 杭州市西湖区, 26
<==        Row: 22, 彩虹桥收容中心, 南京市玄武区, 49
<==        Row: 23, 毛孩子之家, 成都市锦江区, 80
<==        Row: 24, 爱宠救助基地, 武汉市武昌区, 51
<==        Row: 25, 小动物保护协会, 西安市雁塔区, 38
<==        Row: 26, 宠物救援中心, 重庆市渝中区, 38
<==        Row: 27, 流浪动物之家, 天津市和平区, 67
<==        Row: 28, 爱心庇护所, 青岛市市南区, 27
<==        Row: 29, 动物福利中心, 大连市中山区, 94
<==        Row: 30, 宠物救助站, 厦门市思明区, 54
<==        Row: 31, 毛茸茸之家, 苏州市姑苏区, 87
<==        Row: 32, 宠物避难所, 长沙市岳麓区, 67
<==        Row: 33, 爱心宠物收容所, 北京市朝阳区, 24
<==        Row: 34, 阳光动物救助中心, 上海市浦东新区, 61
<==        Row: 35, 希望之家收容所, 广州市天河区, 80
<==        Row: 36, 温馨宠物庇护所, 深圳市南山区, 27
<==        Row: 37, 天使动物救助站, 杭州市西湖区, 64
<==        Row: 38, 彩虹桥收容中心, 南京市玄武区, 70
<==        Row: 39, 毛孩子之家, 成都市锦江区, 61
<==        Row: 40, 爱宠救助基地, 武汉市武昌区, 50
<==        Row: 41, 小动物保护协会, 西安市雁塔区, 58
<==        Row: 42, 宠物救援中心, 重庆市渝中区, 83
<==        Row: 43, 流浪动物之家, 天津市和平区, 94
<==        Row: 44, 爱心庇护所, 青岛市市南区, 85
<==        Row: 45, 动物福利中心, 大连市中山区, 93
